proj_name,proj_time,1,2,3,4,5,6,7,8,9,10,11,12,split
项目名称04643,2021-11-08-2022-02-06,695.06,712.1,727.09,740.09,748.11,769.13,786.13,807.14,812.24,812.24,812.3,-99,0
项目名称04644,2021-08-04-0,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,42945.58,0
项目名称04645,2021-11-08-2022-02-06,725.56,919.66,927.66,957.66,960.97,961.99,969.99,1070.99,1085.16,1085.16,1085.16,-99,0
项目名称04646,2021-08-04-0,737480.29,741458.29,744973.29,746337.29,753482.29,756652.49,758210.49,760669.31,763385.31,764193.31,764963.31,765323.31,0
项目名称04647,2021-11-08-2022-02-06,919.82,921.86,929.86,939.86,941.88,947.92,948.92,950.92,958.02,958.02,970.06,-99,0
项目名称04648,2021-08-04-2022-01-18,38010.5,38684.2,38897.1,40228.5,40636.5,41636.5,42700.5,42701.5,42851.5,43152.57,48591.57,48805.5,0
项目名称04649,2021-11-08-2022-02-06,1522.47,1592.56,1737.14,1738.15,1815.17,1818.81,2138.81,2148.88,2172.03,2182.03,2441.19,-99,0
项目名称04650,2021-08-04-0,247,247,247,247,247,247,247,247,247,247,247,247,0
项目名称04651,2021-11-08-2022-02-06,2167.54,2460.49,2617.78,2674.63,2741.09,2780.23,2811.66,2838.79,2927.77,2983.93,3031.26,-99,0
项目名称04652,2021-11-08-2022-02-06,4260.04,4381.81,4935.1,5058.81,5092.83,5099.98,5131.93,5163.94,5224.05,5285.2,5349.44,-99,0
项目名称04653,2021-11-08-2022-02-06,1235.18,1247.2,1249.2,1270.2,1272.22,1283.24,1299.24,1301.24,1303.44,1303.54,1303.6,-99,0
项目名称04654,2021-08-04-2021-12-31,262161.64,1093640.23,1093642.23,1093652.74,1407565.74,1521952.17,1537827.95,1538006.68,1538148.59,1538250.78,1538368.16,1830508.33,0
项目名称04655,2021-11-08-2022-02-06,5277.62,5486.16,5974.65,6024.51,6349.65,6371.38,6586.77,6612.5,6615.25,6638.4,6640.79,-99,0
项目名称04656,2021-08-04-2022-02-01,2960.94,2965.94,2965.94,2966.45,2966.5,2966.5,2966.5,2967.5,2968,2979.07,2989.07,2989.57,0
项目名称04657,2021-11-08-2022-02-06,4079.09,4082.11,4085.12,4095.14,4097.17,4098.19,4119.19,4123.19,4125.39,4125.49,4125.55,-99,0
项目名称04658,2021-11-08-2021-12-08,2726.49,2729.58,2732.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04659,2021-08-04-2022-02-10,110832.09,111031.09,111040.09,111171.65,111298.65,111304.65,111427.65,111587.79,115126.29,117002.36,117358.86,119627.46,0
项目名称04660,2021-11-08-2021-12-31,1031.94,1035.02,1048.02,1058.02,1070.05,1081.07,-99,-99,-99,-99,-99,-99,0
项目名称04661,2021-08-04-2022-02-19,205415.26,240134.23,264690.73,282045.03,307936.68,323408.48,341366.71,361875.92,380858.09,398164.05,418555.7,-99,0
项目名称04662,2021-11-08-2021-12-31,2000.1,2008.55,2013.67,2024.77,2030.3,2031.42,-99,-99,-99,-99,-99,-99,0
项目名称04663,2021-08-04-2022-02-02,11435.25,11474.5,11519.02,11539.84,11636.54,11741.32,11796.52,11804.38,11906.25,11909.48,11911.79,-99,0
项目名称04664,2021-11-08-2022-02-06,4236.67,4638.7,4671.7,5091.7,5093.73,5494.74,5495.74,5497.74,5899.94,6300.04,6320.1,-99,1
项目名称04665,2021-08-05-2021-08-05,3042420.04,3066890.04,3091347.94,3095332.04,3095332.04,3095332.04,3095332.05,3095333.73,3095333.73,3095333.73,3095333.73,3095334.73,0
 项目名称04666,2021-11-08-2022-02-06,4182.02,47386.11,512483.31,522162.04,522389.05,522617.67,522821.67,522981.67,615232.03,615280.35,615332.35,-99,0
项目名称04667,2021-08-05-2022-02-02,249000.03,261876.6,262245.3,267922.66,269556.63,269627.63,280509.29,316857.71,327726.11,338344.38,-99,-99,0
项目名称04668,2021-11-08-2022-02-06,4057.34,4201.87,4379.27,4457.65,4459.9,4537.91,4571.91,4592.92,4613.41,4620.41,4634.91,-99,0
项目名称04669,2021-08-05-0,342028.46,342028.46,342028.46,342028.46,342028.46,342028.46,342078.46,342078.46,342078.46,342078.46,342167.26,342167.26,0
项目名称04670,2021-11-08-2022-02-06,3542.52,3572.53,3964.33,3974.93,3976.96,3977.97,3979.97,3984.07,3988.34,3988.44,3988.44,-99,0
项目名称04671,2021-08-05-2021-08-05,5288309.76,5288368.86,5289359.86,5289526.87,5289591.47,5290774.47,5291011.33,5292027.59,5292826.65,5292940.32,5293405.33,5293991.33,0
 项目名称04672,2021-08-19-0,5535.64,5542.3,5542.3,5542.3,5542.3,-99,-99,5542.3,5542.3,5542.3,5542.3,5544.3,0
项目名称04673,2021-11-08-2022-02-06,5583.58,5693.66,5845.73,7866.6,7868.64,7916.33,7917.36,7919.42,-99,-99,-99,-99,1
项目名称04674,2021-08-05-0,10081.01,10081.01,10101.01,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04675,2021-08-05-0,167.33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04676,2021-08-05-2022-01-30,370773.28,374454.28,383219.22,402013.19,410758.04,411223.16,411726.2,411855.17,412078.35,412099.12,-99,-99,0
项目名称04677,2021-11-08-2022-02-06,8310.94,8594.56,8877.48,8916.73,9047.76,9112.77,9173.77,9262.01,9395.52,9397.52,9467.58,-99,0
项目名称04678,2021-08-05-2022-02-09,6499.43,6510.49,6535.04,6537.64,6547.74,6550.74,6587.44,6589.6,6592.1,6597.67,6600.37,6600.37,0
项目名称04679,2021-11-08-2022-02-06,15065.07,15155.33,15382.43,15410.08,15653.51,15858.62,15885.62,15902.62,15914.93,15926.83,15932.88,-99,0
项目名称04680,2021-08-05-0,10581.48,10581.48,10581.48,10581.48,10581.48,10581.48,10581.48,10581.48,10581.48,10581.48,10582.48,10602.48,0
 项目名称04681,2021-11-08-2022-02-06,14105.04,14549.39,14947.85,15105.97,15221.26,15342.77,15595.7,15773.24,15903.75,15975.06,16080.34,-99,0
项目名称04682,2021-08-06-0,167629.88,167629.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1
项目名称04683,2021-08-06-0,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,557848.28,0
项目名称04684,2021-11-09-2022-02-07,3607.85,3625.89,3628,3638,3640.03,3641.09,3642.09,3644.09,3646.29,3646.39,3646.45,-99,0
项目名称04685,2021-08-06-0,1350,1350,1350,1350,1350,1352,-99,-99,-99,-99,-99,-99,0
项目名称04686,2021-11-09-2022-02-07,1318.71,1409.09,1463.02,2476.5,2678.53,3685.55,3710.83,3816.83,3828.38,4090.48,4119.49,-99,0
项目名称04687,2021-11-09-2022-02-07,22950.33,22952.36,22954.41,23655.42,23677.44,23678.45,23679.45,23681.45,23700.65,23700.75,23700.81,-99,0
项目名称04688,2021-11-09-0,65690.3,68445.15,68834.17,69058.18,69600.18,69898.18,70024.18,70093.18,70126.18,73308.18,73449.18,73629.18,0
项目名称04689,2021-11-09-2022-02-07,1995.65,1997.68,2000,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04690,2021-11-09-2022-02-07,2415.45,2417.48,2422.53,2432.53,2437.56,2438.57,2439.57,2441.57,2447.77,-99,-99,-99,0
项目名称04691,2021-11-09-2022-02-07,3061.3,3063.33,3065.5,3075.5,3077.53,3078.54,3079.54,3081.54,3083.74,3083.84,3083.9,-99,0
 项目名称04692,2021-08-06-2022-02-18,2180237.71,2695237.71,2695247.81,2695247.81,2695248.41,2695248.44,2695248.44,2695258.44,2695258.94,2695259.01,2696259.52,2696259.52,0
项目名称04693,2021-08-06-0,25967.6,25967.6,25967.6,25967.6,26967.6,26967.6,36967.6,36967.6,36967.6,36967.6,36967.6,36967.6,0
项目名称04694,2021-08-06-2022-02-18,4975255.45,7821094.28,7844885.35,7846689.31,7846714.91,7846739.41,7846775.49,7846785.49,7851872.47,7853219.96,7889649.83,7889660.83,0
 项目名称04695,2021-08-06-2022-02-19,21452.51,21849.31,21852.32,21853.93,21856.93,21864.93,21871.93,21890.43,21900.93,21907.5,21916.5,21920.5,1
项目名称04696,2021-08-06-2022-02-11,243464.58,254417.05,255083.35,255304.81,255348.77,255404.82,334992.25,425614.56,467366.93,467783.75,468089.26,468403,0
项目名称04697,2021-08-06-2022-01-19,250688,250858,251134.05,251169.55,251183.55,251214.75,251327.95,251329.95,252452.45,252467.09,252732.23,252861.23,0
项目名称04698,2021-08-06-2022-01-19,131504.82,132141.82,132389.82,132538.32,132584.32,132631.32,132848.32,132915.32,132967.82,132991.39,133023.39,133205.39,0
项目名称04699,2021-08-06-2022-02-19,2091385.45,3163741.95,3163763.96,3163764.57,3163765.57,3163765.57,3163771.57,3163777.57,3163781.07,3163794.74,4329809.06,4329820.26,0
项目名称04700,2021-11-09-2022-02-07,3032.43,3044.46,3052.11,3064.11,3065.34,3066.36,3087.36,3138.36,3144.56,-99,-99,-99,0
项目名称04701,2021-08-06-2022-01-24,73150.16,76606.39,78431.2,80905.53,82625.56,93917.67,96430.75,96970.81,97221.33,97282.98,-99,-99,0
项目名称04702,2021-11-09-2022-02-07,2171.22,2386.48,2450,2625.23,2721.46,2749.68,2949.69,2980.72,3130.24,3183.82,3356.82,-99,1
项目名称04703,2021-11-09-2022-02-07,10610.1,33801.69,34921.76,34922.92,35593.15,35889.16,35950.16,35950.16,35983.03,35983.13,35983.13,-99,0
项目名称04704,2021-11-09-2022-02-07,3207.93,3524.44,3528.1,3540.12,3541.25,3542.27,3554.27,3559.27,3566.54,3566.64,3567.14,-99,0
项目名称04705,2021-11-09-2022-02-07,1602.25,1611.32,1642,1645,1645.53,1646.57,1656.57,1680.67,1682.03,1682.13,1708.13,-99,0
项目名称04706,2021-11-09-2022-02-07,3728.08,4109.16,4112.16,4123.16,4124.19,4145.2,4146.2,4148.2,4156.3,4156.4,4186.46,-99,0
项目名称04707,2021-11-09-2022-02-07,4655.85,4896.29,5177.85,5296.02,5607.05,5651.38,5691.44,5945.54,6125.97,6135.3,6322.46,-99,0
项目名称04708,2021-08-06-2022-02-18,1713131.33,1973248.17,1973248.17,1973352.67,1973359.17,1973359.17,1973361.18,1973362.18,1973364.68,1973365.25,1973366.25,1973368.75,0
项目名称04709,2021-11-09-2022-02-07,2308.19,2370.53,2435.18,2452.46,2474.49,2476.73,2495.12,2503.97,2521.71,2535.38,2565.31,-99,0
项目名称04710,2021-08-06-2022-02-18,30455.25,100362.19,100375.69,100385.21,100392.21,100395.21,100395.21,100396.21,100396.71,100426.28,107531.16,107542.16,0
项目名称04711,2021-11-09-2022-02-07,33019.19,33078.75,33418.04,33425.13,33447.16,33659.21,33668.28,33669.51,33679.71,33699.88,33701.21,-99,0
项目名称04712,2021-08-06-2022-02-27,477659.98,477859.69,477995.69,478091.2,478368.2,478446.2,478573.2,478749.2,478836.7,479060.27,707146.41,707230.91,0
项目名称04713,2021-11-09-2022-02-07,4399.88,4442.2,4445.32,4469.47,4470.51,4471.55,4474.58,4526.64,4550.89,4551.05,4551.2,-99,1
项目名称04714,2021-08-06-0,92951.06,92954.06,92954.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04715,2021-08-06-2021-12-26,135341.8,135377.28,135453.56,471102.37,577385.28,-99,-99,-99,-99,-99,-99,-99,0
 项目名称04716,2021-08-06-0,45447.21,45461.51,45523.61,45525.61,45537.61,45607.61,45610.61,45610.61,45610.61,45622.77,45625.07,45625.07,0
项目名称04717,2021-11-09-2022-02-07,4259.26,4292.89,4306.89,4317.89,4318.92,4320.03,4327.03,-99,4341.13,4341.23,4341.29,-99,0
项目名称04718,2021-11-09-2022-02-07,6334.52,6389.6,6392.77,7393.92,7415.06,7416.1,7417.13,-99,7456.13,7457.29,7460.45,-99,0
项目名称04719,2021-11-09-2022-02-07,13988.55,14020.24,14111.24,14302.24,14341.27,14453.3,14479.3,-99,14593.4,14675.5,64815.56,-99,0
项目名称04720,2021-11-09-2022-01-13,13012.8,13307.77,13332.26,13355.34,13416.37,13457.41,13481.49,-99,-99,-99,-99,-99,0
项目名称04721,2021-11-09-2022-02-07,12102.32,12334.62,12669.24,12784.49,13345.08,13444.91,13554.61,-99,13818,13867.7,13915.46,-99,0
项目名称04722,2021-11-10-2022-02-08,5434.31,5437.61,5445.12,5455.12,5464.01,5465.05,5467.05,-99,5574.12,5574.22,5574.22,5575.5,0
项目名称04723,2021-11-10-2022-02-08,16202.84,16254.87,16257.87,16267.87,16268.91,16369.93,16370.93,-99,16376.03,-99,-99,-99,0
项目名称04724,2021-11-10-2022-02-08,10289.03,10300.25,10304.25,10315.25,10317.39,10318.43,10320.43,-99,10323.5,10323.6,10323.6,10325.1,0
项目名称04725,2021-11-10-2022-02-08,6055.04,6132.7,6203.01,6520.69,6796.8,6896.88,7525.74,-99,7828.67,8023.18,8409.09,8737.17,0
项目名称04726,2021-11-11-2022-02-09,2435.62,2502.73,2510.8,2621.8,2622.83,2623.85,2624.85,-99,2628.95,2628.95,2629.01,2730.01,0
项目名称04727,2021-08-06-0,16258.02,17438.62,18524.2,19642.11,20743.13,22304.95,23157.55,-99,-99,-99,-99,-99,0
项目名称04728,2021-08-07-2022-02-07,977863.4,989517.4,989669.42,989739.94,989857.94,989905.94,994426.94,994490.62,994632.12,994711.19,994832.19,-99,0
项目名称04729,2021-08-09-2022-02-09,68457.47,87626.56,88218.56,88514.67,88668.67,88842.28,88890.28,88956.28,88987.78,92575.39,93067.99,93191.99,0
项目名称04730,2021-08-09-0,484032.41,484046.41,484057.62,484066.22,484072.42,484079.82,-99,-99,-99,-99,-99,-99,0
项目名称04731,2021-11-11-2022-02-09,1954.16,1996.83,2025,4036,4037.03,4038.05,4040.05,-99,4264.15,4267.66,4337.72,4338.72,0
项目名称04732,2021-08-09-2021-12-31,184889.39,184909.44,184909.44,184911.45,184911.45,184911.45,184981.45,185029.45,185030.95,185034.02,207862.73,208204.73,0
项目名称04733,2021-11-11-2022-02-09,2697.59,2934.2,3116.26,3151.04,3152.59,3162.63,3199.63,-99,3267.52,3268.32,3590.68,3605.76,1
项目名称04734,2021-08-09-0,464.82,468.82,472.64,472.67,525.68,528.73,532.73,537.73,539.73,539.73,539.76,591.76,0
项目名称04735,2021-11-11-2022-02-09,1768.93,1772.2,1777.5,1778.5,1779.53,1780.55,1784.55,-99,1796.72,1803.62,3604.62,3625.68,0
项目名称04736,2021-08-09-2022-02-07,253428.28,309635.52,317764.16,319151.69,320874.72,322758.72,375946.57,384304.97,412618.47,414561.44,417040.4,417954.8,0
项目名称04737,2021-11-11-2022-02-09,943.53,973.2,981,1009.9,1010.93,1012.01,1033.01,-99,1036.31,1041.41,1041.47,1043.47,0
项目名称04738,2021-08-09-0,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,13094.13,0
项目名称04739,2021-11-11-2022-02-09,3712.76,4257.48,4668.77,4800.53,4830.34,4854.08,4872.86,-99,5070.24,5089.45,5149.9,5256.91,0
项目名称04740,2021-11-11-2022-02-09,1701.31,1723.9,1747,1759,1760.03,1767.65,1778.65,-99,1781.65,1783.65,4849.37,5055.37,0
项目名称04741,2021-11-11-2022-02-09,1682.88,1685.08,1688.13,1699.13,1705.16,1706.18,1707.18,-99,1710.18,1712.18,1712.24,1713.24,0
项目名称04742,2021-11-11-2022-02-09,2003.66,2058.45,4177,4280.17,4286.21,4289.23,4291.26,-99,4300.48,4301.55,4302.13,4325.53,0
项目名称04743,2021-11-11-2022-02-09,1341.96,1494.55,1536.16,1587.46,1589.89,1591.72,1654.22,-99,1856.92,1858.52,1858.88,1915.98,0
项目名称04744,2021-08-09-2021-12-31,728898.86,728898.87,729475.97,730020.62,732865.35,771784.81,771864.82,771867.82,771874.32,771883.39,771896.57,771906.57,0
项目名称04745,2021-11-11-2022-02-09,20405.48,20441.52,20686.31,20707.31,20856.44,20882.47,21033.47,-99,21057.47,21361.47,21397.53,21409.53,0
项目名称04746,2021-08-09-2021-12-31,737577.03,737577.03,737577.04,737677.55,737678.55,737678.55,737678.55,737699.55,737700.05,737780.67,737881.67,737881.67,0
项目名称04747,2021-08-09-2021-08-09,10023,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04748,2021-08-09-2021-12-31,829080.43,838320,838321,838332.5,838334.62,838336.62,838337.62,838342.82,838449.32,838553.39,989313.39,989351.39,0
项目名称04749,2021-08-09-2021-12-31,25174.59,25334.6,26038.86,26048.86,26169.86,26484.36,-99,-99,-99,-99,-99,-99,0
项目名称04750,2021-08-09-2022-02-08,125259.09,125259.09,125260.18,125260.75,125261.75,125263.75,125296.75,125296.78,125297.3,125297.87,125336.87,125336.87,1
 项目名称04751,2021-08-09-2022-01-14,5645.04,5653.34,5697.01,5728.01,5733.51,5741.51,6256.77,6273.77,-99,-99,-99,-99,0
项目名称04752,2021-08-09-2021-12-31,36780.64,37539.55,37559.24,37611.75,37723.41,37734.41,-99,-99,-99,-99,-99,-99,0
项目名称04753,2021-11-11-2022-02-09,3100.89,3104.04,3108.1,3119.1,3120.13,3121.15,3122.15,-99,3127.15,3130.15,3130.21,3131.21,0
项目名称04754,2021-08-09-2021-08-09,29700,35100,37800,37800,40500,43200,45900,51300,54000,54000,54000,56700,0
 项目名称04755,2021-11-11-2022-02-09,5698.21,5871.95,6092.45,6147.66,6158.7,6158.72,6194.72,-99,6259.81,6266.84,16272.22,16279.23,0
项目名称04756,2021-08-09-2021-12-31,578677.24,578866.55,579377.74,579737.25,579895.02,580416.95,580565.96,580864.96,580882.96,580894.53,580926.03,580960.21,0
 项目名称04757,2021-11-11-2022-02-09,8390.84,8694.08,8820.78,44595.43,-99,-99,-99,-99,-99,-99,-99,-99,0
项目名称04758,2021-11-11-2022-02-09,12007.19,12036.22,12043.23,12063.3,12064.34,12064.42,12065.42,-99,12068.42,12069.42,12069.48,12070.48,0
项目名称04759,2021-11-11-2022-02-09,10392.47,10735.54,10885.24,11096.13,11305.26,-99,-99,-99,-99,-99,-99,-99,0
项目名称04760,2021-11-12-2022-02-10,2036.21,2083.79,2106.84,2120.84,2124.87,2124.89,-99,-99,-99,-99,-99,-99,0
 项目名称04761,2021-11-12-2022-02-10,614.63,700.23,715,733.01,741.04,746.06,-99,-99,-99,-99,-99,-99,0
 项目名称04762,2021-08-10-2021-12-31,1830024.35,1830045.35,1830175.35,1830387.35,1830387.85,1830387.85,1830391.85,1830391.85,1830402.35,1830402.42,1830709.61,1830890.61,0
项目名称04763,2021-11-12-2022-02-10,22433.8,26548.17,26558.17,26568.17,26589.2,26589.23,26590.23,-99,26594.23,26597.23,26603.34,26604.34,0
项目名称04764,2021-08-10-0,16956.45,16961.45,16961.45,16971.55,16971.55,16971.55,16971.55,16971.55,16971.55,16971.55,16971.55,16971.55,0
项目名称04765,2021-11-12-2022-02-10,970.93,989.21,1018.56,1021.06,1032.09,1037.31,1138.31,-99,1152.31,1156.31,1156.37,1157.37,1
项目名称04766,2021-11-12-2022-02-10,2733.28,2816.92,2827.05,2829.22,2880.32,2880.36,2881.39,-99,2906.61,2927.67,2949.92,2950.32,0
 项目名称04767,2021-08-10-2021-12-31,77190.59,77349.93,77522.06,77625.34,77738.94,77812.44,80209.75,80301.97,80354.34,80604.74,81538.99,82101.29,0
项目名称04768,2021-08-10-2022-02-02,39507.18,39507.18,39507.18,39507.19,39507.69,39508.19,39624.19,39624.19,39624.78,39624.91,39625.41,39625.41,0
项目名称04769,2021-08-10-2022-02-19,21211.16,21211.21,21231.21,21251.71,21251.71,21291.71,21292.71,21292.71,21294.21,21295.28,21295.28,21295.28,0
项目名称04770,2021-08-10-0,6526.17,6537.47,6537.77,6671.85,6677.17,6677.17,6687.17,6711.17,6761.17,6771.47,6781.57,6781.57,0
项目名称04771,2021-08-10-2021-08-10,623.12,625.12,1066.81,1067.81,1073.83,1084.9,-99,-99,-99,-99,-99,-99,0
项目名称04772,2021-08-10-2021-12-31,1739091.54,1739096.59,1739236.66,1739552.18,1739552.18,1739552.28,1739553.29,1739573.3,1739578.8,1740079.87,1742099.87,1742139.87,0
 项目名称04773,2021-11-12-2022-02-10,1128.69,1142.35,1145.5,1160,1192.93,2858.95,2860.95,-99,2867.12,2870.12,2870.12,2871.9,0
项目名称04774,2021-08-10-2021-12-31,3493671.18,3493679.18,3493691.18,3493702.18,3493722.68,3493732.68,-99,-99,-99,-99,-99,-99,1
项目名称04775,2021-11-12-2022-02-10,697.03,729.61,2542.8,2543.8,2569.03,2589.05,2595.05,-99,2600.15,2603.15,2603.21,2654.21,0
项目名称04776,2021-11-12-2022-02-10,1268.63,1273.8,1290.21,1303.42,1317.55,1317.97,-99,-99,-99,-99,-99,-99,0
项目名称04777,2021-11-12-2022-02-10,2599.61,2607.6,2611.35,2612.55,2623.68,2624.1,2625.1,-99,2639.2,2641.2,2641.26,2642.26,0
项目名称04778,2021-11-12-2022-02-10,1027.23,1067.5,1098,1099.2,1110.33,-99,-99,-99,-99,-99,-99,-99,0
项目名称04779,2021-11-12-2022-02-10,731.33,788.5,921,952.31,972.32,982.85,983.95,-99,999.06,-99,-99,-99,0
项目名称04780,2021-11-12-2022-02-10,2297.83,2457.8,2604.75,2746.85,2886.09,-99,-99,-99,-99,-99,-99,-99,0
项目名称04781,2021-11-12-2022-02-01,4402.04,5360.52,5615.44,6331.26,6573.29,6779.32,8031.31,-99,8899.22,9450.6,-99,-99,0
项目名称04782,2021-08-10-2021-08-10,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137559.6,137560.6,0
项目名称04783,2021-11-12-2022-02-10,923.46,1958.55,1984.79,1991,2008.08,2030.51,2085.5,-99,2363.5,2371.5,2408.56,2473.56,0
 项目名称04784,2021-08-10-2021-12-30,21379.8,26187,27067.42,28500.72,29633.02,30680.16,38567.03,39354,39824.63,40614.13,41708.33,43271,0
项目名称04785,2021-11-12-2022-02-10,14848.44,15550.39,16036.99,16261.71,16370.76,16438.18,16531.25,-99,16807.55,16821.56,17066.86,17141.87,0
项目名称04786,2021-08-11-0,12335.17,12336.17,12368.17,12368.77,12370.77,12411.77,12411.77,12511.77,12512.77,12512.77,12524.77,12524.77,0
项目名称04787,2021-08-11-0,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,40211.93,0
项目名称04788,2021-08-11-2021-08-11,141,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0
 项目名称04789,2021-08-11-2021-11-28,552155.97,-99,592776.17,725993.47,726585.03,726969.47,-99,-99,-99,-99,-99,-99,0
项目名称04790,2021-08-11-0,644491.88,644491.88,644493.88,644493.88,644493.88,644493.88,644493.88,644493.88,644493.88,644493.88,644493.88,644493.88,0
项目名称04791,2021-08-11-0,8791.78,8791.78,8791.78,8841.78,8841.78,8841.78,8841.78,8841.78,8841.78,8842.78,8892.78,8914.78,0
项目名称04792,2021-11-12-2022-02-10,3044.89,3885.47,4039.25,4067.97,4370,4370.03,4436.06,-99,4542.15,4551.15,4571.53,4611.54,1
项目名称04793,2021-11-12-2022-02-10,1629.75,1763.53,1770.58,1776.59,1837.62,1837.64,1838.64,-99,1887.7,1891.7,1891.76,1892.76,0
 项目名称04794,2021-08-11-0,152173,152174,152174,152174,152174,152176.1,-99,-99,-99,-99,-99,-99,0
项目名称04795,2021-11-12-2022-02-10,1459.83,1837.87,1862.52,1863.72,1874.85,1875.28,1876.28,-99,1880.28,1884.28,1884.34,1885.39,1
项目名称04796,2021-11-12-2022-02-10,3141.73,3186.42,3249.57,3261.77,3272.9,3273.34,3274.34,-99,3358.36,3362.37,3412.43,3412.43,0
项目名称04797,2021-11-12-2022-02-10,3753.14,3979.33,4185.38,4283.38,4366.44,4435.46,4525.46,-99,4768.12,4844.12,4945.18,5029.18,0
项目名称04798,2021-11-12-2022-02-10,1904.83,1968.13,1971.16,1972.36,1983.49,1983.91,1984.91,-99,1988.91,1992.91,1992.97,1992.97,0
项目名称04799,2021-11-12-2022-02-10,2050.79,2197.45,2210.55,2216.55,2218.68,2218.71,2220.71,-99,2226.78,2227.78,2227.78,2229.06,0
项目名称04800,2021-11-12-2022-02-10,1552.45,4692.17,4910,4912.01,4935.04,4947.06,5059.06,-99,5273.06,5277.06,5439.12,5439.12,0
项目名称04801,2021-11-12-2022-02-10,1882.55,2050.43,2066.52,2132.5,2159.53,2162.56,2170.63,-99,2210.95,2280.02,2291.7,2297.95,0
项目名称04802,2021-11-12-2022-02-10,3006.04,3238.31,3278.52,3282.6,3304.64,3304.68,3328.75,-99,3459.18,3461.25,3464.7,3596.94,0
项目名称04803,2021-11-12-2022-02-10,5919.22,6204.72,6569.42,6595.13,6723.04,6736.21,6757.21,-99,16792.73,16806.49,20131.84,20377.85,0
项目名称04804,2021-08-11-2021-08-11,73851.71,74883.71,74883.71,74883.71,74883.71,74883.71,74883.71,74883.71,74884.72,74884.72,74884.72,74884.72,0
项目名称04805,2021-11-12-2022-02-10,6321.22,6660.25,6779.38,7037.11,7124.44,7132.17,7279.2,-99,7338.59,7368.45,7391.2,7448.71,0
项目名称04806,2021-11-12-2022-02-10,6910.86,6986.48,7010.05,7034.5,7041.64,7042.07,7093.1,-99,7162.41,7177.47,7199.62,7209.95,0
项目名称04807,2021-11-12-2022-02-10,3669.93,3722.72,3771.37,3796.01,3801.4,3808.04,3814.07,-99,3860.4,3863.46,3864.61,3865.01,0
项目名称04808,2021-11-12-2022-02-10,4396.88,4434.65,4448.35,4448.65,4460.88,4471.5,4472.6,-99,4486.8,4489.8,4695.16,4695.46,1
项目名称04809,2021-11-12-2022-02-10,7328.21,8676.54,8812.82,8874.54,8907.5,8968.93,8985.99,-99,9138.36,9156.43,9182.76,9254,0
项目名称04810,2021-08-12-0,11148.09,11148.09,11148.09,11148.09,11148.09,11148.09,11148.09,11148.09,11149.09,11149.09,11149.09,11149.09,0
 项目名称04811,2021-11-12-2022-02-10,7982.51,8005.07,8006.77,8006.98,8008.11,8019.53,8020.53,-99,8044.63,8045.63,8045.69,8045.69,0
项目名称04812,2021-08-12-2021-08-12,3668.31,3671.31,3671.31,3672.31,3672.31,3673.31,3673.31,3673.31,3673.31,3673.31,3673.31,3673.31,0
项目名称04813,2021-11-12-2022-02-10,10932.93,11034.68,11065.62,11070.82,11072.06,11082.49,11083.49,-99,11086.59,11090.59,11190.65,11190.65,1
项目名称04814,2021-08-12-2021-08-12,1433.01,1433.01,1433.01,1433.01,1433.01,1433.01,1433.01,1433.01,1433.01,1433.01,1434.01,1434.01,0
项目名称04815,2021-11-12-2022-02-10,8830.69,8862.35,8864.95,8865.15,8866.28,8876.61,8877.61,-99,8881.71,8886.71,8886.77,8896.77,0
项目名称04816,2021-11-12-2022-02-10,12272.33,12335.94,12346.64,12353.85,12372.99,12389.41,12397.41,-99,12415.51,12421.51,12428.57,12431.57,0
项目名称04817,2021-11-12-2022-02-10,23486.59,23555.97,23766.93,23881.16,23889.4,23906.02,23914.12,-99,24132.32,24138.32,24146.38,24351.38,0
项目名称04818,2021-11-12-2022-02-10,23643.94,24082.53,24813.03,25229.35,25231.79,25239.41,25246.51,-99,25553.71,25655.71,25850.71,26158.53,0
项目名称04819,2021-08-12-0,131.44,131.44,131.44,131.44,156.54,156.54,156.64,156.64,156.64,156.64,156.74,156.74,0
项目名称04820,2021-11-12-2022-02-10,45687.21,57098.71,69784.72,69994.32,70016.15,70018.59,70023.39,-99,70131.22,70153.22,70195.56,70223.46,0
